Word Order,Frequency_SSJ,Example_Sentence_SSJ,Frequency_SST,Example_Sentence_SST
OVOVVOSV,1.0,"A ko je Jordan prijel za roko in jo odvedel v zgradbo , se je spraševal , kako jim bo to sploh uspelo .",1.0,eee praviloma ob postavitvi diagnoze vsaj v naši ambulanti izvida ne pošiljamo po pošti ampak bolnika povabimo na razgovor eee saj v primeru iskanja informacij bolnika doma ali po spletu lahko pride do napačnih sklepov zato je bistveno da osnovne informacije o bolezni in zdravljenju bolnik dobi od zdravnika
OVOVVOV,0.0,0,3.0,eee na primer eee Rokovnjači od Jurčiča ki mi je bilo sploh spet spet mi je zoprno bilo ko sem notri eee am- nekaj slovenščine sem seveda naučil se
OVOVVOVOVO,1.0,"Pri pouku bodo zapisane cilje dosegli in pridobljeno znanje bodo pri tehniškem dnevu uporabili tako , da bodo izdelali nov izdelek iz lesa po načrtu in pri tem upoštevali tehnološke in druge značilnosti lesa ter pravilno in varno uporabljali primerno orodje .",0.0,0
OVOVVOVVSOVV,1.0,"Namesto da bi to političarko upošteval kot nevarnega nasprotnika in njene zahteve označil za neavstralske , je molčal in jo opogumil , saj je spregovorila o marsičem , kar je tudi njemu prihajalo na misel , vendar si ni upal z besedo pred avstralsko javnost .",0.0,0
OVOVVS,1.0,"Besedila in fotografije , ki slavijo lepoto Triglava , je za knjigo Triglav , Sveta gora Slovencev , ki je izšla pri Založbi Mladinska knjiga , izbral France Stele .",0.0,0
OVOVVSO,1.0,"KRŠKO - Po informacijah , ki smo jih dobili v krški tovarni papirja in celuloze , sta v papirniškem delu v torek , ko to poročamo , obratovala dva stroja , tretjega naj bi",0.0,0
OVOVVSS,1.0,"Temu modelu , ki se je močno pregreval in so ga naredili le v 400 primerkih , je sledil model 250 in še nekaj drugih , med katerimi je bil najbolje sprejet model Snow - Twister .",0.0,0
OVOVVV,4.0,"Met začnemo z dviganjem vrvice , ki jo dvigamo toliko časa , da se izravna in je brez vozlov .",1.0,tiste katere so pa uredili pa ponavadi jih niso uredili zato da bi v njih živeli ampak zato da imajo za okras
OVOVVVO,1.0,"Ekstremno resno so nam zabičali , da njihovih imen ne smemo javno objaviti , ker si pač ne želijo publicitete .",0.0,0
OVOVVVOOV,1.0,"Resda ste mi odsvetovali , da fanta iščem na tak način , in priznam , da z denarjem pritegneš raznovrstno svojat , ampak plakate bom vseeno obesila , ob vsakem kanalu , v vsakem baru , vsaki kavarni in muzeju .",0.0,0
OVOVVVOV,1.0,"Iz podjetja , ki sem ga sam ustanovil , so me na lep način izrinili , tako da sem se moral sprijazniti s splošnim tapetništvom , ki sem ga opravljal v lokalčku na zadnji strani svoje hiše .",0.0,0
OVOVVVSO,0.0,0,1.0,eee pravzaprav tam čeprav bi eno baje morala eno morala poznati eee zato ker je rekla da s- da je mama od enega mojega učenca da sem jaz bila njemu
OVOVVVVS,1.0,"» Moškega , ki ustreza njegovemu opisu , so videli vstopiti na ladjo , preden je odplula v zaliv , torej domnevamo , da je gospod Ryan ena od žrtev . «",0.0,0
OVS,268.0,"Razstavo bo v petek , 7. maja , ob 19. uri odprl Ivo Bizjak , varuh človekovih pravic .",59.0,se vam zdi dodatni evro za rtv naročnino odveč
OVSO,12.0,"Kaj bi pa ta bog rad , kaj sploh",4.0,kaj še to ne veš ojoj ti pa res nič ne
OVSOOSV,1.0,"Vzpostavitev povezave WLAN z Nokiino kartico zazna Windows kot običajno ožičeno povezavo krajevnega omrežja , zaradi česar nekaterih nastavitev , ki jih Nokiina programska oprema ne vključuje (",0.0,0
OVSOOV,1.0,"Kljub natančnim pojasnilom in opozorilom , katere dokumente potrebujejo njihovi delavci v postopku prijave v evidenco brezposelnih oseb in uveljavljanju pravic do denarnega nadomestila , so nam potrdila o višini prejete plače izročili šele konec novembra , je v uradno izjavo",0.0,0
OVSOOVSS,1.0,"Odslej me bodo blagrovali vsi rodovi , kajti velike reči mi je storil Mogočni in njegovo ime je sveto .",0.0,0
OVSOS,1.0,"Na ameriškem touru ELPGA je ob koncu novembra na turnirju v West Palm Beachu svojo osmo zmago vpisala najboljša na svetu Annika Sorenstam , ki ji je bila to hkrati letošnja osma zmaga oz. 56. v karieri .",1.0,zdaj katalitični efekt pri dani rotacijski temperaturi smo definirali kot razliko v aktivacijski prosti energiji glede na to ravnotežno situacijo kadar je rotacijska temperatura enaka translacijski temperaturi v našem primeru je to tristo
OVSOSV,1.0,"nasmeh , ki ga lahko pokaže samo ženska , ki jo je revija Time razglasila za najboljšo ameriško igralko .",0.0,0
OVSOSVV,1.0,"Mesto so leta 447 uničili Huni , vendar ga je bizantinski cesar Justinijan v 6. stoletju obnovil in preimenoval v Triadico .",0.0,0
OVSOV,14.0,"Če otroka piči čebela , osa ali sršen , ga skrbno opazujemo zaradi znakov preobčutljivostne reakcije , kot so huda bolečina , oteklina , oteženo dihanje .",5.0,ja zdaj če se če se vam zdi frizer če ga damo med nezasebne super
OVSOVO,2.0,Oblikovno in vsebinsko izstopajoč oglas pa bodo opazili tudi drugi bralci in si tako ustvarili pozitivno mnenje o organizaciji . «,0.0,0
OVSOVOVV,0.0,0,1.0,kaj pa vemo mi o politikih ki nam eem govorijo sicer s piedestala kaj moramo početi eee kako
OVSOVS,10.0,"Župane je zmotila Natura 2000 , evropsko omrežje posebnih varstvenih območij , ki jih je pet minut pred 1. majem začrtala tudi Slovenija .",2.0,ja kaj če se ti spla- splača spletna stran pa spletna trgovina se ti bo in Facebook
OVSOVSV,1.0,"Obiskovalce v podzemni del muzeja pospremi vodnik , ki jih sprejme v » prezivnici « , prostoru , kjer so prej rudarji čakali na spust v globino .",0.0,0
OVSOVV,2.0,"Analitične Parižane sem nekako zadovoljil šele s stavkom , da so pač tisti , ki so , s kratko pavzo , Sloveniji vladali 12 let , zdaj šli v opozicijo ,",0.0,0
OVSOVVO,1.0,"Novo mrtvico lahko ustvari le nižinska naravna reka , ne regulirana , zato naravni nižinski reki Muri ne smemo vzeti te ustvarjalnosti .",0.0,0
OVSOVVOOV,1.0,"Vendar smo jim kar nekajkrat dokazali , da podzemne združbe , ki jih redno spremljamo preko njihovih spletnih strani , pripravljajo napade , ki smo jih pogosto pravilno napovedali .",0.0,0
OVSOVVS,2.0,"Tehnologijo je razvil svetovalec kanadske vlade dr. Norman L. Arrison , ki je drugim povedal , da v osmih državah po svetu že deluje 27 projektov s tovrstno tehnologijo .",0.0,0
OVSOVVSVO,1.0,"Gensko spreminjanje tako rastlin kot živali uporablja človek že tisočletja , vse odkar jih je začel udomačevati , saj vsako križanje in izboljšanje lastnosti neke živali ali rastline pomeni spreminjanje njenega genskega materiala .",0.0,0
OVSOVVV,1.0,"To je zahtevala z zelo povišanim glasom in drugi gostje so jo morali opaziti , če so hoteli ali ne .",0.0,0
OVSS,16.0,"Malih sej so se udeležili samo predstavniki petih velesil , splošne so bile",2.0,dvom zbuja tudi dejstvo da sta bila pravilnika o verski oskrbi sprejeta na hitro in brez javne razprave poleg tega pa se znova
OVSSOVO,1.0,"Ker so se problema že nekaj časa brezuspešno lotevali tedanji vodilni matematiki , je rešitev osemindvajsetletnemu Eulerju prinesla takojšen sloves .",0.0,0
OVSSSVSV,0.0,0,1.0,no in je načrte malo prekrižala korona e in sta otroka ko je bil najmlajši član star šest tednov ostala doma ker so se šole zaprle
OVSSSVSVV,1.0,"Najvztrajnejšim napovedovalcem prihodnosti tako ne preostane drugega kot tolažba , da je vse to , kar se je doslej zgodilo katastrofalnega , samo majhen uvod v tisto , kar se bo šele začelo dogajati na tretjem planetu našega osončja .",0.0,0
OVSSV,3.0,"V DRUGIH DRŽAVNIH ORGANIH PRAVICE IN DOLŽNOSTI DELODAJALCA IZVRŠUJE PREDSTOJNIK , ČE ZAKON , DRUG PREDPIS ALI SPLOŠNI AKT ORGANA NE DOLOČA DRUGAČE .",1.0,drugi rok mature sem naredil potem takoj vendar fakultete so bile več ali manj že zaprte ker so se študentje vpisovali že v prvem vpisu
OVSSVO,5.0,"Vse to so izdolbli v strjen peščenec ljudje , oboroženi le z dleti , katerih sledovi so tu in tam še zdaj vidni na stenah , in čvrsto odločnostjo , da dobro opravijo svoje delo . """,0.0,0
OVSSVOOV,1.0,"Pred približno 70 leti jim je pogorela hiša in Martinov oče Ivan je v Metliki kupil vhodna vrata stare pošte , ki jih po prenovi niso več potrebovali .",0.0,0
OVSSVOVO,0.0,0,1.0,všeč mi je poklic glasbeni producent saj se sam veliko ukvarjam z glasbeno produkcijo in n- tega sploh ne bi definirali kot poklic zaradi tega ker mi je e tak užitek
OVSSVOVSVVSVO,0.0,0,1.0,v bistvu se mi zdi da je Ljubljana nekako zelo dober kraj za turiste čeprav sam živim v Ljubljani ampak se mi zdi da če bi kdo želel obiskati je to zelo dober kraj zaradi tega ker imamo veliko znamenitosti
OVSSVS,0.0,0,1.0,najbolj mi je bil všeč eem v bistvu obisk Bleda lani po v bistvu prvi sprostitvi korona ukrepov ker eem je bil z- celot- celoten otok je bil manj obljuden kot prejšnja leta zaradi pač tega ker ni bilo zunanjih turistov
OVSSVVSV,1.0,"V sobi je ga že čakala naslednja uganka , saj so se prisotni očitno odločili razčistiti , kdo bo lastnik muhave samice , ki poležuje v fotelju .",0.0,0
OVSSVVV,1.0,"Všeč nam je prerok , kakršen je tisti starec , ki se na posebno mračno jutro dneva , ko si posebno želimo , da bi bilo lepo , s posebno poznavalskim očesom ozre po obzorju in reče :",0.0,0
OVSV,30.0,"Nemoteno delovanje zagotavljajo obsklepne vezi in sklepna ovojnica ter normalno delujoče mišice , ki se pritrjajo okrog sklepa .",10.0,ob Baracku Oma- Obami že omenjenem ne ki ga je omenil [name:personal] še Napoleon Bonaparte recimo
OVSVO,38.0,"Dodatno trdnost zagotavlja kovinsko ogrodje iz pocinkanega jekla , ki skupaj s trupom povezuje pripone in vpetje kobilice v sklenjeno celoto .",4.0,tudi [name:personal] [name:surname] ki se je za ta poklic odločil že v začetku osnovne šole so podjetja že ponujala zaposlitev
OVSVOOVS,1.0,"Minuli teden nas je zapustil človek , ki je pri svojem delovanju ubral precej drugačno pot , kot jo izpričujejo omenjeni novokomponirani politični petelinčki .",0.0,0
OVSVOOVSVOVVO,1.0,"Šibke gospodarske subjekte , o katerih pišejo predstavniki SAS , bomo zaščitili podobno kot druge gospodarske subjekte : z znižanjem bremen , ki nam jih nalaga draga država , pa tudi z znižanjem nekaterih vrst stroškov , ki v strukturi stroškov storitve zavzemajo pomemben delež ( stroški dela , pogonskih goriv , zavarovalnih premij . . . ) in poskusili zaustaviti padanje cen prevoznih storitev .",0.0,0
OVSVOS,0.0,0,1.0,e nama z ženo pa je bila posebej všeč e Sicilija ker je relativno majhen otok in v sedmih dneh lahko obiščeš čudovite e prostore z mnogo antičnimi ostanki in eem klimatski pogoji so izjemno izjemno dobri
OVSVOSV,3.0,"Iz zapora jo pospremi ambiciozni odvetnik Loudon Trott , ki ne sluti , da se mu bo njegov urejeni svet v kratkem obrnil na glavo .",0.0,0
OVSVOSVO,1.0,"Nobenega pomena nima , da bi slovenska vojska vzgajala vojake , kateri bi zelo verjetno obrnili orožje zoper Slovence .",0.0,0
OVSVOSVOVOV,1.0,"Sicer pa se mu zdi , da je država oziroma ministrstvo za gospodarstvo s to odločitvijo pokazala , da je razvoj papirno - predelovalne industrije ne zanima oziroma da ji ni v interesu vanjo sploh še kaj vlagati .",0.0,0
OVSVOSVVO,0.0,0,1.0,ker mmm mi je očitno še malo pre- predolgčas in ker imam še preveč časa poleg treh otrok smo si mi zamislili da bi imeli pa še psa
OVSVOV,7.0,"Tako nam ni preostalo drugega , kot da smo pustili nepopito pijačo in odšli .",4.0,če pa ti borta nekdo je pa ja bolje da ti poborta
OVSVOVO,8.0,"Taksistu sem rekla , da boste vi plačali vožnjo , ker nimam denarja .",0.0,0
OVSVOVOO,0.0,0,1.0,na pomoč so nam prišli iz Zdravstvenega doma Zagorje tudi dve medicinski sestri ena diplomirana ena srednja eee tako da eee se trudimo da to situacijo obvladujemo e smo jo smo jo
OVSVOVOSVO,1.0,"Med novimi pravili , ki so jih uvedli , da bi Šanghaj postal privlačnejši za turiste in bi si povečal mednarodni ugled , so nekatera prizadela tudi hišne ljubljence .",0.0,0
OVSVOVOV,1.0,"Tudi temu je dal de Terzi na izbiro , ali bo dve leti plačeval vojaka , ki bo stražil pazinski grad , ali pa bo šel za štiri leta v ječo .",0.0,0
OVSVOVOVO,1.0,"Na podlagi niza dokazov , ki jih odkrijeta na truplu , Holmes in Watson najdeta Reordanov dom in odkrijeta poskuse , ki naj bi združili znanost in magijo .",0.0,0
OVSVOVV,1.0,"Bistveno kršitev določb pravdnega postopka vidi v tem , ker sodišče prve stopnje ni izvedlo vseh predlaganih dokazov oziroma se ni opredelilo do listin , ki se nahajajo v spisu .",1.0,zreli e zato če jih treniramo mi in nekako vedno znova najdemo voljo in tudi pomoč in pri tem vztrajamo kolikor se le da
OVSVOVVOS,1.0,"V sindikatu , kot nam je povedal njegov predsednik Roman Molan , sicer še vedno upajo , da jim bo do konca leta le uspelo prepričati ljudi v ministrstvu za gospodarstvo in za okolje , da je proizvodnja celuloze pomembna ne le za Krško , ampak tudi za celo papirno - predelovalno industrijo , slovenske gozdove in državo sploh .",0.0,0
OVSVS,7.0,"Odkar je po Antonu Drobniču mesto generalnega državnega tožilca prevzela Zdenka Cerar , visi v zraku obtožba , da je , poenostavljeno",6.0,to pa ima veterinarska fakulteta ki je določila kdo pa je tam
OVSVSO,2.0,"Antropologovo vprašanje verujočemu je , zakaj bi ga lahko zmotilo spoznanje , da ima skorajda vsako ljudstvo za boga svoj lastni opis .",0.0,0
OVSVSOV,0.0,0,1.0,joj potem mi je pa oni kmet pol sem končno zvedel kdo bi mi lahko oral ne potem pa sem tam
OVSVSOVO,1.0,"Če register vodi republiški upravni organ , vlaga zavezanec napoved pri davčnem organu občine , na območju katere ima stalno prebivališče . """,0.0,0
OVSVSOVVOOV,1.0,"Skrb zbuja predvsem to , da ima opozicija na svoji strani vedno več zaveznikov , med katerimi je zdaj opaziti že tudi predstavnike ruske finančno - ekonomske elite , ki ji tod na kratko pravijo kar oligarhija .",0.0,0
OVSVSS,1.0,"A je to zelo spretno naredil generalni sekretar EOC , z vsemi žavbami namazani in zviti Italijan Mario Pescante , ko je v uvodnem referatu dejal , da Rogge je idealna izbira za predsednika MOK , na kar so udeleženci",0.0,0
OVSVSSV,0.0,0,1.0,kar bi rad izpostavil pa je to da na žalost je eee ta eee raznolikost programov sedaj bistveno manj raznolika in mislim da to je stvar v katero bi bilo dobro da bi RTV Slovenija tudi šla
OVSVSSVO,0.0,0,1.0,najbolj všeč mi je bil film e Hitri in drzni drugi del zaradi tega ker je pač veliko akcije in jaz imam rad da akcijske filme
OVSVSV,2.0,"Kljub začetnemu vljudnostno prijaznemu stisku rok Cirila Pucka ( levo ) in Staneta Valanta , ki ju opazuje Tone Rop ( v sredini ) , bo moral predlog novega ZISDU počakati eno od prihodnjih sej .",0.0,0
OVSVSVO,4.0,"Ko jo je dobil Bojan Tokič , pa je moral matični klub Maximarket Olimpija za njegov nastop na evropskem prvenstvu plačati blizu 300.000 tolarjev .",0.0,0
OVSVSVOOV,1.0,"Morebiti bi ga lahko primerjali celo z drsališčem , saj so zagovorniki kar tekmovali , kdo bo z nastopom in nizanjem argumentov prepričal senat , naj obtožence spusti na prostost .",0.0,0
OVSVSVOV,0.0,0,1.0,določenim če gledam leto dve nazaj je bilo to zanimivo a ne se pravi da se ta možnost ponudi in tudi strankam je bilo zanimivo da na primer plačajo pri frizerju s tokeni od e GoCrypta ne
OVSVSVS,2.0,"Med skupinami jekel , ki jih čakajo večje carine , so tudi orodna jekla iz Koroške , predvsem zaradi tega , ker je v tej skupni tudi jeklo za ležaje .",0.0,0
OVSVSVSOV,1.0,"Uspešnost dela ombudsmana bi morda laže ocenjevali v nekem daljšem časovnem obdobju , pa še takrat bi bilo to vprašljivo , saj bi se lahko zgodilo , da bi se varuh človekovih pravic srečeval z večjim številom različnih problemov ali pa bi bil sam tako agilen , da bi jih toliko več našel .",0.0,0
OVSVSVVOV,1.0,"Okoli 8,5 odstotka delnic , ki jih je imel doslej v lasti General Motors , je zdaj prevzela Toyota , največji japonski izdelovalec , ki srednjeročno načrtuje , da bo prehitel General Motors in po številu izdelanih avtomobilov postal sploh največji svetovni koncern .",0.0,0
OVSVV,2.0,"Kolikokrat smo , kadar nas je nagovoril kdo , ki je govoril z duhovnim jezikom , rekli : '",2.0,to pa več ali manj že imajo vsi trekingi od tistega recimo bom rekel od štiristo evrov naprej
OVSVVO,3.0,"POPOTNICAM SVETUJE , NAJ NE BODO OBOROŽENE , KER BODO MOŠKI PO VSEJ VERJETNOSTI REAGIRALI ŠE AGRESIVNEJE , IN PRIPOROČA UČENJE SAMOOBRAMBNIH VEŠČIN .",4.0,medaljo za hrabrost je dobil tudi občan [name:personal] [name:surname] ki je priskočil na pomoč v prometni nesreči in iz gorečega tovornjaka prav tako rešil nezavestnega voznika
OVSVVOOV,0.0,0,1.0,všeč mi je bilo mesto London v Angliji zaradi tega ker se dokaj razlikuje od našega glavnega mesta Ljubljana in tam sem videl vrtiljak in Doritos čips sem jedel
OVSVVOS,2.0,"Upokojence iz bližnjih in daljnih naselij je nagovoril predsednik društva Janez Bukovec in poročal o dejavnosti društva , ki šteje 824 članov , ter njihovi udeležbi na športnih in ostalih prireditvah , podpredsednica Ivanka Lazar pa je",0.0,0
OVSVVOVO,2.0,"Ministrico in njene sodelavce je očitno prepričala tudi predstavitev projekta Inovacijski preboj primorske regije , katerega glavni namen je ustvarjalno povezati in spodbuditi Primorsko , da bi oblikovala eno najbolj inventivnih in konkurenčnih regionalnih gospodarstev v bodoči , povezani Evropi .",0.0,0
OVSVVS,2.0,"Belokranjce precej skrbi , kaj se bo zgodilo , ko bo na Kolpi tako imenovana schengenska meja .",1.0,in eee ustavno odločbo zakone zakone morate pa poslanci znati brati tisto je pa
OVSVVSSV,1.0,"V petek po jutranji zmedi , ko nekaterim še vedno ni šlo v račun , da evro ni nad 90 centov , in nekaj tehničnih namigih , da je čas za pozitivno korekcijo evra , se je trgovanje vendarle umirilo okoli 0,8910 EUR / USD .",0.0,0
OVSVVSVO,1.0,"Nakupe evra je med drugim spodbudila tudi izjava kitajskega finančnega ministra Xianga Huaichenga , ki je napovedal , da namerava Kitajska povečati državne rezerve , nominirane v evropskih evrih .",0.0,0
OVSVVSVVS,1.0,"Danes jo bo obiskala tista poročevalka in morala je poskrbeti , da Wallyja ne bo v bližini , ko bo prispela Fran Simmons .",0.0,0
OVSVVV,1.0,"Nenadoma me je zanimalo , ali bi bilo Naomino izginotje lahko povezano z njenim fantom in bi morda ne imelo nič opraviti z morilcem , ki se je svobodno sprehajal po v Severni Karolini .",0.0,0
OVSVVVO,1.0,"Pogajanj ne podcenjujem tudi vizavi težav , s katerimi se unija v tem trenutku spopada , ko diskutira in premleva vprašanja notranjih reform .",1.0,se mi zdi da je veliko ljudi poroča o nekih eem pozitivnih učinkih no na zdravje ko se pač ko nehajo jesti meso ali pa mlečne izdelke
