Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
Депутаты <nsubj провели >obj расследование	Депутаты	провели	расследование	1	1.7	ABC	3	провели
Дети <nsubj закончили >obj учение	Дети	закончили	учение	1	1.7	ABC	3	закончили
Дима <nsubj красил >obj Материнство	Дима	красил	Материнство	1	1.7	ABC	3	красил
Дима <nsubj оповестил >obj дежурного	Дима	оповестил	дежурного	1	1.7	ABC	3	оповестил
Директор <nsubj назвал >obj контент	Директор	назвал	контент	1	1.7	ABC	3	назвал
Директор <nsubj нашел >obj связь	Директор	нашел	связь	1	1.7	ABC	3	нашел
Доживает >obj дни >nsubj август	Доживает	дни	август	1	1.7	ABC	3	Доживает
Доктор <nsubj получит >obj оборот	Доктор	получит	оборот	1	1.7	ABC	3	получит
Доктор <nsubj установил >obj биение	Доктор	установил	биение	1	1.7	ABC	3	установил
Документ <nsubj предусматривает >obj возможность	Документ	предусматривает	возможность	1	1.7	ABC	3	предусматривает
Документ <nsubj предусматривает >obj исчисление	Документ	предусматривает	исчисление	1	1.7	ABC	3	предусматривает
Документ <obj разместила >nsubj служба	Документ	разместила	служба	1	1.7	ABC	3	разместила
Дом <obj помазали >nsubj угол	Дом	помазали	угол	1	1.7	ABC	3	помазали
Дома <nsubj кончали >obj обед	Дома	кончали	обед	1	1.7	ABC	3	кончали
Достраивать >obj дома >nsubj застройщик	Достраивать	дома	застройщик	1	1.7	ABC	3	Достраивать
Достраивать >obj дома >nsubj компания	Достраивать	дома	компания	1	1.7	ABC	3	Достраивать
Дочь <nsubj сажает >obj отца	Дочь	сажает	отца	1	1.7	ABC	3	сажает
Душманы <nsubj обстреляли >obj пост	Душманы	обстреляли	пост	1	1.7	ABC	3	обстреляли
ЕЦБ <nsubj менял >obj значение	ЕЦБ	менял	значение	1	1.7	ABC	3	менял
Жена <nsubj подарила >obj портрет	Жена	подарила	портрет	1	1.7	ABC	3	подарила
Жители <nsubj знают >obj время	Жители	знают	время	1	1.7	ABC	3	знают
Жители <nsubj организовали >obj митинг	Жители	организовали	митинг	1	1.7	ABC	3	организовали
Жители <nsubj получили >obj возможность	Жители	получили	возможность	1	1.7	ABC	3	получили
Жители <nsubj регистрируют >obj аккаунты	Жители	регистрируют	аккаунты	1	1.7	ABC	3	регистрируют
Житель <nsubj выиграл >obj дело	Житель	выиграл	дело	1	1.7	ABC	3	выиграл
Журнал <nsubj заказал >obj статью	Журнал	заказал	статью	1	1.7	ABC	3	заказал
Журнал <nsubj опубликовал >obj материал	Журнал	опубликовал	материал	1	1.7	ABC	3	опубликовал
Журнал <nsubj опубликовал >obj сотню	Журнал	опубликовал	сотню	1	1.7	ABC	3	опубликовал
Журнал <nsubj популяризирует >obj произведения	Журнал	популяризирует	произведения	1	1.7	ABC	3	популяризирует
Журнал <nsubj принес >obj извинения	Журнал	принес	извинения	1	1.7	ABC	3	принес
Журнал <nsubj съедает >obj массу	Журнал	съедает	массу	1	1.7	ABC	3	съедает
Журналист <nsubj обратил >obj внимание	Журналист	обратил	внимание	1	1.7	ABC	3	обратил
Журналиста <obj отличает >nsubj регистрация	Журналиста	отличает	регистрация	1	1.7	ABC	3	отличает
Журналистка <nsubj покинула >obj должность	Журналистка	покинула	должность	1	1.7	ABC	3	покинула
Зав <nsubj похвалил >obj директора	Зав	похвалил	директора	1	1.7	ABC	3	похвалил
Завершает >obj рейтинг >nsubj коллектив	Завершает	рейтинг	коллектив	1	1.7	ABC	3	Завершает
Закон <obj критиковали >nsubj чиновники	Закон	критиковали	чиновники	1	1.7	ABC	3	критиковали
Законопроект <nsubj вызвал >obj критику	Законопроект	вызвал	критику	1	1.7	ABC	3	вызвал
Замглавы <nsubj принял >obj решение	Замглавы	принял	решение	1	1.7	ABC	3	принял
